extra,log_pb,shareMeta,statusCode,status_code,status_msg,userInfo
"{'fatal_item_ids': [], 'logid': '2025071711014147990BA1908C9B3EE43D', 'now': 1752721302000}",{'impr_id': '2025071711014147990BA1908C9B3EE43D'},"{'desc': '@businessuniversity 12 Followers, 0 Following, 241 Likes - Watch awesome short videos created by Business University', 'title': 'Business University on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 12, 'followingCount': 0, 'friendCount': 0, 'heart': 241, 'heartCount': 241, 'videoCount': 8}, 'statsV2': {'diggCount': '0', 'followerCount': '12', 'followingCount': '0', 'friendCount': '0', 'heart': '241', 'heartCount': '241', 'videoCount': '8'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/413fad7b93bf3f492751072d87f51ffe~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=427e4edb&x-expires=1752894000&x-signature=nfMeqPA4acdZpCyMtXYn9yVTeHA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/413fad7b93bf3f492751072d87f51ffe~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=721ea9be&x-expires=1752894000&x-signature=w4gpd6%2BkhfhfPLdfm44jVp%2FOK2w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/413fad7b93bf3f492751072d87f51ffe~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=2169af4c&x-expires=1752894000&x-signature=PdDukoC8XPqRXR%2FHw7N6a%2FPN1Mo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'category': 'Finance & Investing', 'categoryButton': False, 'commerceUser': True}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7295303598220002337', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1722774558, 'nickname': 'Business University', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAG6_d-lYZ9p3kqDRNkxQkBpZun3tdKd8iWYTxU7IOrcgjvxrziPIehji2qOzFIX1p', 'secret': False, 'signature': 'MOTIVATION | SUCCESS\nmore coming soon 🔋', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'businessuniversity', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250717110142C2B0283B1A49C23E093E', 'now': 1752721302000}",{'impr_id': '20250717110142C2B0283B1A49C23E093E'},"{'desc': '@universityfraternity 7 Followers, 0 Following, 3 Likes - Watch awesome short videos created by University_fraternity_', 'title': 'University_fraternity_ on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 7, 'followingCount': 0, 'friendCount': 0, 'heart': 3, 'heartCount': 3, 'videoCount': 1}, 'statsV2': {'diggCount': '0', 'followerCount': '7', 'followingCount': '0', 'friendCount': '0', 'heart': '3', 'heartCount': '3', 'videoCount': '1'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/smg630cb55aad71112bbb298d4ce9f0fda4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=c3ab485d&x-expires=1752894000&x-signature=YQJtbiaeJOR7DJofPYL3ntKQpOw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/smg630cb55aad71112bbb298d4ce9f0fda4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f9a393f2&x-expires=1752894000&x-signature=RI82dEVaqtOniFCwKOlcQUiGzgI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/smg630cb55aad71112bbb298d4ce9f0fda4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=c4e462f4&x-expires=1752894000&x-signature=HWZ2I9edes73cz7U3qKgMxC3mEk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '284768292140003328', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'University_fraternity_', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAkw64EIYTAJ0PLlTjUiRcyeiG07LsG6iCoWd8j6JJIWBjybwT-SvydZFkFVdSnznO', 'secret': False, 'signature': '', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'universityfraternity', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250717110142A7EABC7B319E4E3BC279', 'now': 1752721302000}",{'impr_id': '20250717110142A7EABC7B319E4E3BC279'},"{'desc': '@business_university84 117 Followers, 279 Following, 2092 Likes - Watch awesome short videos created by 🔥💎BUSINESS UNIVERSITY💎🔥', 'title': '🔥💎BUSINESS UNIVERSITY💎🔥 on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 117, 'followingCount': 279, 'friendCount': 13, 'heart': 2092, 'heartCount': 2092, 'videoCount': 73}, 'statsV2': {'diggCount': '0', 'followerCount': '117', 'followingCount': '279', 'friendCount': '13', 'heart': '2092', 'heartCount': '2092', 'videoCount': '73'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/6e11047eb29ae0a56c60316a5dbc0618~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=16ff26f4&x-expires=1752894000&x-signature=VwBT9%2FNxIgtlOe4lz7HPGLLct6Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/6e11047eb29ae0a56c60316a5dbc0618~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b779b4b1&x-expires=1752894000&x-signature=1%2F7gv%2FOm8R%2FgZ1s1Pe2BuBGmjWM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/6e11047eb29ae0a56c60316a5dbc0618~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=cd8dabb0&x-expires=1752894000&x-signature=o70bj%2B6IDoTiJWu4lMPyfDB3Vao%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7336617941963703328', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1724004771, 'nickname': '🔥💎BUSINESS UNIVERSITY💎🔥', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAABEKVslKJil2ZWh7xu_Z7miVB9wNoAzJNWN6NqO4O49ypg9NqNFumujoB_38aRr7s', 'secret': False, 'signature': 'Dein Erfolg wartet🔥\nSchreib mich an👨\u200d💻\nWir finden den genauen kurs für dich📈', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'business_university84', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '2025071711014239C70A85B7CC823DC91F', 'now': 1752721302000}",{'impr_id': '2025071711014239C70A85B7CC823DC91F'},"{'desc': '@businessfraternity 6 Followers, 0 Following, 30 Likes - Watch awesome short videos created by business fraternity', 'title': 'business fraternity on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 6, 'followingCount': 0, 'friendCount': 0, 'heart': 30, 'heartCount': 30, 'videoCount': 6}, 'statsV2': {'diggCount': '0', 'followerCount': '6', 'followingCount': '0', 'friendCount': '0', 'heart': '30', 'heartCount': '30', 'videoCount': '6'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e37ed82c548c8c88231cdd675e61554~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=f4064aaf&x-expires=1752894000&x-signature=dRT5Vf8ueGfXfBT3N5waxN0F18M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e37ed82c548c8c88231cdd675e61554~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6cb01477&x-expires=1752894000&x-signature=KQnFXGKm1wORM8po5nU4CZjnnvo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e37ed82c548c8c88231cdd675e61554~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=e5369f8d&x-expires=1752894000&x-signature=U8Ig%2BhRBQUXchQ9ZNG00LfQu7ZM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '6758633292713788422', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'business fraternity', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAANN0giO_Rc45dC_bTOxZi3ysE05Z-JXKgO1pz6-XanEeLOMenshCycHR7HupzeJCz', 'secret': False, 'signature': 'Informal business podcast that interviews successful and trendy individuals.', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'businessfraternity', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250717110142C2B0283B1A49C23E094B', 'now': 1752721302000}",{'impr_id': '20250717110142C2B0283B1A49C23E094B'},"{'desc': '@fraternity_ 8599 Followers, 3 Following, 6079 Likes - Watch awesome short videos created by Fraternity', 'title': 'Fraternity on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 8599, 'followingCount': 3, 'friendCount': 21, 'heart': 6079, 'heartCount': 6079, 'videoCount': 0}, 'statsV2': {'diggCount': '0', 'followerCount': '8599', 'followingCount': '3', 'friendCount': '21', 'heart': '6079', 'heartCount': '6079', 'videoCount': '0'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f4d0b7cad5902edbade13e98d9c5b8cd~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=f1dd75b5&x-expires=1752894000&x-signature=Y37fBLUPweM%2FNXSU7RVePxweyXo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f4d0b7cad5902edbade13e98d9c5b8cd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=bf925790&x-expires=1752894000&x-signature=9UCvMlLD5JI8oQuvxSzSvU8ptXQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f4d0b7cad5902edbade13e98d9c5b8cd~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=aca881e6&x-expires=1752894000&x-signature=Bss4p2W%2B80vYXW8z0wqL1lW5RaA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7343688010787308550', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1752484665, 'nickname': 'Fraternity', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAxif205jWUsFzTOiujMXI6-2nhTJpR67AGiIH2lHA31wbN0nXqqnAisI3AJ9bzEKh', 'secret': False, 'signature': '', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'fraternity_', 'uniqueIdModifyTime': 1752484716, 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250717110142C2B0283B1A49C23E0950', 'now': 1752721303000}",{'impr_id': '20250717110142C2B0283B1A49C23E0950'},"{'desc': '@university_bu 1170 Followers, 8176 Following, 106 Likes - Watch awesome short videos created by Business University', 'title': 'Business University on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 1170, 'followingCount': 8176, 'friendCount': 216, 'heart': 106, 'heartCount': 106, 'videoCount': 15}, 'statsV2': {'diggCount': '0', 'followerCount': '1170', 'followingCount': '8176', 'friendCount': '216', 'heart': '106', 'heartCount': '106', 'videoCount': '15'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ad3fdc50f86e3be80f6709dab1b1236b~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=b4bf3bd8&x-expires=1752894000&x-signature=3a1WA6y7RS%2FlMKQ6Ppw1eMNmsjo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/ad3fdc50f86e3be80f6709dab1b1236b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=462596e6&x-expires=1752894000&x-signature=pzk3MlVNGv7vjSsPD5q7c1ttF4g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/ad3fdc50f86e3be80f6709dab1b1236b~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=15aaa361&x-expires=1752894000&x-signature=k%2BoO%2Fi5reYOuTP5QsMS%2BpI20vkA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'bioLink': {'link': 'https://linkmix.co/11588221', 'risk': 3}, 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'category': 'Finance & Investing', 'categoryButton': False, 'commerceUser': True}, 'downloadSetting': 3, 'duetSetting': 3, 'followingVisibility': 1, 'ftc': False, 'id': '6946493306281067525', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1662919953, 'nickname': 'Business University', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAFgpjuOOpMBWkosgknyK9Ao9Z_TLrj2Ym-_W940Pat_bhtKyO6D4V9UBqOp-jOVO3', 'secret': False, 'signature': 'https://discord.gg/dUyKxX6Ybp\nwww.cutt.ly/fCGpXic\nGet rich Now! \n     ⏬', 'stitchSetting': 3, 'ttSeller': False, 'uniqueId': 'university_bu', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '2025071711014326A4507A7B47CA417902', 'now': 1752721303000}",{'impr_id': '2025071711014326A4507A7B47CA417902'},"{'desc': '@business_university_ 27 Followers, 12 Following, 391 Likes - Watch awesome short videos created by business.university', 'title': 'business.university on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 27, 'followingCount': 12, 'friendCount': 1, 'heart': 391, 'heartCount': 391, 'videoCount': 9}, 'statsV2': {'diggCount': '0', 'followerCount': '27', 'followingCount': '12', 'friendCount': '1', 'heart': '391', 'heartCount': '391', 'videoCount': '9'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0a84119c56c249458e12cbcf0232416e~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=08c1db94&x-expires=1752894000&x-signature=hsUBO7L5cUsmdb99%2FcjPsHB6vBI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/0a84119c56c249458e12cbcf0232416e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=dc786144&x-expires=1752894000&x-signature=jcetYsaVhcSv0eLZAm6h36w%2FYU8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0a84119c56c249458e12cbcf0232416e~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=16f0d6b6&x-expires=1752894000&x-signature=%2Bta7fAlbqVqZrKjN1kQvQe%2F4j7U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'category': 'Others', 'categoryButton': False, 'commerceUser': True}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 2, 'ftc': False, 'id': '7191526025573319685', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1674407680, 'nickname': 'business.university', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAnJczRafENy0eVJ0cZ44pqi_2o40FMrjJCif3Hca_lCE2NB4Ux-6Ix25WjPXxgdyO', 'secret': False, 'signature': 'DM moi sur insta pour faire de l’argent🚀', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'business_university_', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250717110143FD9C7C6A6882BE3859FE', 'now': 1752721303000}",{'impr_id': '20250717110143FD9C7C6A6882BE3859FE'},"{'desc': '@moneybusinessuniversity 613 Followers, 163 Following, 1294 Likes - Watch awesome short videos created by MoneyBusinessUniversity', 'title': 'MoneyBusinessUniversity on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 613, 'followingCount': 163, 'friendCount': 71, 'heart': 1294, 'heartCount': 1294, 'videoCount': 21}, 'statsV2': {'diggCount': '0', 'followerCount': '613', 'followingCount': '163', 'friendCount': '71', 'heart': '1294', 'heartCount': '1294', 'videoCount': '21'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/8b35908ba87a62afc99790208be83a84~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=caf71c20&x-expires=1752894000&x-signature=9m%2FRJ2ZAbpatqMmt%2FSoosjOPyoE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/8b35908ba87a62afc99790208be83a84~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=704b676f&x-expires=1752894000&x-signature=vxIGbEPn91ONcE%2F%2BETXyd1wmawM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/8b35908ba87a62afc99790208be83a84~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=25caf256&x-expires=1752894000&x-signature=3PWhfr%2BICLiFyoXNpbyLpURly7w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7400156174220297248', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1722983545, 'nickname': 'MoneyBusinessUniversity', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAs0WZwVZpGCM16ceik-OOsT6PSuuD-Np7jSI3gV5Yccin4V2i4ExNNsKxYo2NZPZz', 'secret': False, 'signature': 'Luxury Motivation | Elevated Lifestyle \n\nInstagram- moneybusinessuniversity \n\n📈', 'stitchSetting': 0, 'ttSeller': True, 'uniqueId': 'moneybusinessuniversity', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250717110143BB83C028E632114052E7', 'now': 1752721303000}",{'impr_id': '20250717110143BB83C028E632114052E7'},"{'desc': '@universitybusines 0 Followers, 0 Following, 0 Likes - Watch awesome short videos created by universitybusines', 'title': 'universitybusines on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 0, 'followingCount': 0, 'friendCount': 0, 'heart': 0, 'heartCount': 0, 'videoCount': 0}, 'statsV2': {'diggCount': '0', 'followerCount': '0', 'followingCount': '0', 'friendCount': '0', 'heart': '0', 'heartCount': '0', 'videoCount': '0'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3194ed3304fc8b1d3dfc6bc0b344b270~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=4d0a6257&x-expires=1752894000&x-signature=LVh6zYo8ws8jDPYxjVJyR97%2FwYE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3194ed3304fc8b1d3dfc6bc0b344b270~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=a8239ecd&x-expires=1752894000&x-signature=VYYQvpXSAXal%2Br%2BlWbfP0StWhBA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3194ed3304fc8b1d3dfc6bc0b344b270~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=a6e02731&x-expires=1752894000&x-signature=7%2BeUAQe1e08Ybru5bC8VcRqLiow%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7421635372176081925', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'universitybusines', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAATzOx0_BXIVOmZGKu8YdRPmCvbZxAB5rpqOfev9ep33cJSibT_sPCIGPxiBxZ-sKa', 'secret': False, 'signature': '', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'universitybusines', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250717110143B4A89E4825C3173BB816', 'now': 1752721304000}",{'impr_id': '20250717110143B4A89E4825C3173BB816'},"{'desc': '@buisnessuniversity 84.0k Followers, 8 Following, 4.7m Likes - Watch awesome short videos created by BuisnessUniversity', 'title': 'BuisnessUniversity on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 84000, 'followingCount': 8, 'friendCount': 0, 'heart': 4700000, 'heartCount': 4700000, 'videoCount': 341}, 'statsV2': {'diggCount': '0', 'followerCount': '83986', 'followingCount': '8', 'friendCount': '0', 'heart': '4727370', 'heartCount': '4727370', 'videoCount': '341'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9a09e78d301c7b79e63e9303aeb86db4~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=5c4a46ae&x-expires=1752894000&x-signature=sGNRFHv6c6ArvB%2FrowaRMKdILcg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9a09e78d301c7b79e63e9303aeb86db4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=5870f0ee&x-expires=1752894000&x-signature=unQA2eATkWiJzKKogttjLGEiPUg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9a09e78d301c7b79e63e9303aeb86db4~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=acf068c7&x-expires=1752894000&x-signature=wxHT%2FF0MMjRkgkb2LxN%2FamIcEI4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'bioLink': {'link': 'https://www.lladosuniversity.com/a/2147553040/L3N8iGBP', 'risk': 3}, 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7439859782518932513', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1741051809, 'nickname': 'BuisnessUniversity', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAA3hcBg9djcEPzOj09rY8Xju7Sm4axXd5DrCF0M0PFBmpgn6xhOQveASXiyGMeuZhs', 'secret': False, 'signature': 'Si quieres cambiar tu vida envíame un DM""campus""🙏🏼🏆\n\nNo dudes más 👇🏼👇🏼', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'buisnessuniversity', 'verified': False}}"
