extra,log_pb,shareMeta,statusCode,status_code,status_msg,userInfo
"{'fatal_item_ids': [], 'logid': '20250716222623E2DBB8E8FF39B61F5C56', 'now': 1752675983000}",{'impr_id': '20250716222623E2DBB8E8FF39B61F5C56'},"{'desc': '@rac.sti.college 5 Followers, 0 Following, 0 Likes - Watch awesome short videos created by Club of STI College', 'title': 'Club of STI College on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 5, 'followingCount': 0, 'friendCount': 0, 'heart': 0, 'heartCount': 0, 'videoCount': 0}, 'statsV2': {'diggCount': '0', 'followerCount': '5', 'followingCount': '0', 'friendCount': '0', 'heart': '0', 'heartCount': '0', 'videoCount': '0'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/35f4a63c9793e33b4e95fe2305a857b9~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=6fa599b8&x-expires=1752847200&x-signature=jumYx%2F4rA2th1GFDGNeNEeyqCnc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/35f4a63c9793e33b4e95fe2305a857b9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b6c98454&x-expires=1752847200&x-signature=VUdEzY1Gh50DJPILcUGfMY9%2BV4o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/35f4a63c9793e33b4e95fe2305a857b9~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=9410b439&x-expires=1752847200&x-signature=%2ByN%2F2Hl8%2BIzVUjNGtvxU%2Bn8Aff8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'category': 'Professional Services', 'categoryButton': False, 'commerceUser': True, 'downLoadLink': {'android': '', 'ios': ''}}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7526491709010691088', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1752397979, 'nickname': 'Club of STI College', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAUtLTlS0x0dz7ZIBdzA1GwFg58BbKbhpPsru_CqD6UbbPANQAaj5R5aWjPSL6Fi4-', 'secret': False, 'signature': 'Rotaract Club of STI College Pasay - EDSA', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'rac.sti.college', 'uniqueIdModifyTime': 1752398135, 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '202507162226237F0A4ACBBD625648D5D0', 'now': 1752675983000}",{'impr_id': '202507162226237F0A4ACBBD625648D5D0'},"{'desc': '@eclub_business_college 10.9k Followers, 0 Following, 52.1k Likes - Watch awesome short videos created by eClub', 'title': 'eClub on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 10900, 'followingCount': 0, 'friendCount': 0, 'heart': 52100, 'heartCount': 52100, 'videoCount': 336}, 'statsV2': {'diggCount': '0', 'followerCount': '10879', 'followingCount': '0', 'friendCount': '0', 'heart': '52051', 'heartCount': '52051', 'videoCount': '336'}, 'user': {'UserStoryStatus': 1, 'avatarLarger': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/9e5efaeaf26af7df09e7d58806c048c5~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=6b24e8cd&x-expires=1752847200&x-signature=hge1Wbsv0capfEeEAvKzZfAqTIA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/9e5efaeaf26af7df09e7d58806c048c5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b3c0512a&x-expires=1752847200&x-signature=AF8CfnFUqj%2FKKJjoCT198ieWBds%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/9e5efaeaf26af7df09e7d58806c048c5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=bb66e24e&x-expires=1752847200&x-signature=D3O%2BCGg931pMDELJENeTpIuiB8I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'bioLink': {'link': 'www.eclub.lk', 'risk': 3}, 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'category': 'Education & Training', 'categoryButton': False, 'commerceUser': True}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '6961045395619791874', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1676564249, 'nickname': 'eClub', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': True}, 'relation': 0, 'secUid': 'MS4wLjABAAAACeL6EnvDKHgVFz7mNLAzLD7lalyWQEPtycyGch4pZ255JH-_rm_jwzjI5gWPFcr_', 'secret': False, 'signature': '👇 Hotline👇\n 0755 621 621\n👇 officel website 👇', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'eclub_business_college', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250716222623BE7B7483F98604202BBD', 'now': 1752675983000}",{'impr_id': '20250716222623BE7B7483F98604202BBD'},"{'desc': '@brasenoseboatclub 1759 Followers, 110 Following, 94.7k Likes - Watch awesome short videos created by Brasenose College Boat Club', 'title': 'Brasenose College Boat Club on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 1759, 'followingCount': 110, 'friendCount': 67, 'heart': 94700, 'heartCount': 94700, 'videoCount': 83}, 'statsV2': {'diggCount': '0', 'followerCount': '1759', 'followingCount': '110', 'friendCount': '67', 'heart': '94694', 'heartCount': '94694', 'videoCount': '83'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/7331055340388040710~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=d6246fa5&x-expires=1752847200&x-signature=KSPbuQTgyrjX%2Fo3P9qB6eSyYl2w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7331055340388040710~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=da765552&x-expires=1752847200&x-signature=wDpkJbBUGXufQwU7nKvYfZxIc28%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7331055340388040710~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=5e873087&x-expires=1752847200&x-signature=hBuwRChqHi0MF85I7siW6ycNKVE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7062641466488865797', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1653557457, 'nickname': 'Brasenose College Boat Club', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAArK1x_sdPkQvs2AEZwdTBJf1qnH8-XpVKpndHsajhGQRevtGUC4iYUgEZufLjWkn_', 'secret': False, 'signature': 'On the water since 1815\n⚫️🟡🟣🔴', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'brasenoseboatclub', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '2025071622262300ADB4FDC4A3BF1C70E6', 'now': 1752675984000}",{'impr_id': '2025071622262300ADB4FDC4A3BF1C70E6'},"{'desc': '@college_clubs 56 Followers, 26 Following, 163 Likes - Watch awesome short videos created by College Clubs🔵⚪️🔵⚪️🥶🥶', 'title': 'College Clubs🔵⚪️🔵⚪️🥶🥶 on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 56, 'followingCount': 26, 'friendCount': 22, 'heart': 163, 'heartCount': 163, 'videoCount': 6}, 'statsV2': {'diggCount': '0', 'followerCount': '56', 'followingCount': '26', 'friendCount': '22', 'heart': '163', 'heartCount': '163', 'videoCount': '6'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5487838e867e3a553e36e1eea1fddec9~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=e33f27a1&x-expires=1752847200&x-signature=GOQ6mg0Yw87%2BKFzFVpBEXmZERrM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5487838e867e3a553e36e1eea1fddec9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=058d2214&x-expires=1752847200&x-signature=MhDsLxVz%2Fjc5GwkbhvfpCETfIKE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5487838e867e3a553e36e1eea1fddec9~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=cc5b97ff&x-expires=1752847200&x-signature=8jfWQ5xvyV5dpIUCWQyg3VPDv0o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 3, 'duetSetting': 1, 'followingVisibility': 1, 'ftc': False, 'id': '7493549437685646358', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1747724832, 'nickname': 'College Clubs🔵⚪️🔵⚪️🥶🥶', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 3, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAAIiASGt9qrAxGSmgZVf0Z_CfmYcPBnuBMYtBah0A2PMaQdVaWYbLYv9GAIG9qtqo', 'secret': False, 'signature': 'BigT Quinno Sandsy wee J Cfarrell wally mallet Mohan Rooney danny \nIreland🇮🇪', 'stitchSetting': 1, 'ttSeller': False, 'uniqueId': 'college_clubs', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250716222624BF33D5F01A977E1E0BC2', 'now': 1752675984000}",{'impr_id': '20250716222624BF33D5F01A977E1E0BC2'},"{'desc': '@collegedealclub 751 Followers, 7 Following, 88.2k Likes - Watch awesome short videos created by College Deal Club', 'title': 'College Deal Club on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 751, 'followingCount': 7, 'friendCount': 0, 'heart': 88200, 'heartCount': 88200, 'videoCount': 6}, 'statsV2': {'diggCount': '0', 'followerCount': '751', 'followingCount': '7', 'friendCount': '0', 'heart': '88225', 'heartCount': '88225', 'videoCount': '6'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c647ba9855eb9b83f61016bd7665047d~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=32475764&x-expires=1752847200&x-signature=nYbSVmfnisUJ1hDGHMuEAfsvZMc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c647ba9855eb9b83f61016bd7665047d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4853b57f&x-expires=1752847200&x-signature=S%2BgAxdrQ29QZcX2LR0u8ULbfBWI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c647ba9855eb9b83f61016bd7665047d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=b9887227&x-expires=1752847200&x-signature=DnLen6IRi5%2BPNAySsYMXVjmG9Sw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7388269709315851306', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1720215698, 'nickname': 'College Deal Club', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAWwCZ85BD52vyyoWY9ryVnyQKhMHg0bkk_j3F1kTwmkrwOhOdsyeIml999zoprqPw', 'secret': False, 'signature': 'CollegeDealsClub.com', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'collegedealclub', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250716222624BED452A337D8DC475A3A', 'now': 1752675984000}",{'impr_id': '20250716222624BED452A337D8DC475A3A'},"{'desc': '@collegeclub 10 Followers, 1 Following, 1 Likes - Watch awesome short videos created by College Club', 'title': 'College Club on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 10, 'followingCount': 1, 'friendCount': 1, 'heart': 1, 'heartCount': 1, 'videoCount': 0}, 'statsV2': {'diggCount': '0', 'followerCount': '10', 'followingCount': '1', 'friendCount': '1', 'heart': '1', 'heartCount': '1', 'videoCount': '0'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/827c4358bd8ee998ed30c3987bc2fae8~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=ed776425&x-expires=1752847200&x-signature=YJAKb8SgSGg%2BYxuZfZI5LuNBLQU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/827c4358bd8ee998ed30c3987bc2fae8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=621a1af5&x-expires=1752847200&x-signature=3LoOcyUhM5TbwraVqRDLSyjK6Gk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/827c4358bd8ee998ed30c3987bc2fae8~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=5facfdfd&x-expires=1752847200&x-signature=GQSuIiusLXgQShY6Y3Oz4apvUpI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7185373139250922542', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1672975544, 'nickname': 'College Club', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAA3lw-8fpEnQgDSgC21ec21u7gzb0rAvKOpDJR6rM0JV2m1rY03vuvPJStn2jNTCMM', 'secret': False, 'signature': 'Clothing Reseller🧾\nhttps://depop.com/collegeclub', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'collegeclub', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250716222624BED452A337D8DC475A42', 'now': 1752675984000}",{'impr_id': '20250716222624BED452A337D8DC475A42'},"{'desc': '@workersclubcollege 967 Followers, 3 Following, 36.9k Likes - Watch awesome short videos created by Workersclubcollege', 'title': 'Workersclubcollege on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 967, 'followingCount': 3, 'friendCount': 3, 'heart': 36900, 'heartCount': 36900, 'videoCount': 18}, 'statsV2': {'diggCount': '0', 'followerCount': '967', 'followingCount': '3', 'friendCount': '3', 'heart': '36905', 'heartCount': '36905', 'videoCount': '18'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5898b5538bd0150f67f22e5bad04e259~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=4dce3dff&x-expires=1752847200&x-signature=iEMP9CjvGXCLWZCOLMo%2FBb3%2FLTc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5898b5538bd0150f67f22e5bad04e259~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=7f8addb6&x-expires=1752847200&x-signature=VolmbzIY0LqSvjlCDZO2%2FgzzG24%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5898b5538bd0150f67f22e5bad04e259~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=1e66f25a&x-expires=1752847200&x-signature=E83sMkoHiq46L4t7MRmZJoRWY4w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7509977396788118570', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1748553232, 'nickname': 'Workersclubcollege', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAA85GAMpkC-Q9ZAYeO4yjx34XHBup0g6IwM_PdhkPQCswp6DmtXtvxHhZSvZHxBhKK', 'secret': False, 'signature': 'Finding the best jobs for students & recent grads w/ Bandana.com', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'workersclubcollege', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250716222624C15D9AFF1249E61F6E3C', 'now': 1752675984000}",{'impr_id': '20250716222624C15D9AFF1249E61F6E3C'},"{'desc': '@keblecollegebc 736 Followers, 150 Following, 20.0k Likes - Watch awesome short videos created by Keble College Boat Club', 'title': 'Keble College Boat Club on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 736, 'followingCount': 150, 'friendCount': 87, 'heart': 20000, 'heartCount': 20000, 'videoCount': 36}, 'statsV2': {'diggCount': '0', 'followerCount': '736', 'followingCount': '150', 'friendCount': '87', 'heart': '19990', 'heartCount': '19990', 'videoCount': '36'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a607093c6cadb5cf9b951bd07085216d~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=c8083adc&x-expires=1752847200&x-signature=NNcBKNh2XkLFNsbfbNqN9A2aPZM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a607093c6cadb5cf9b951bd07085216d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f17bc37c&x-expires=1752847200&x-signature=H%2BpMSq5HbEtDL86DluiYk3Dr6ww%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a607093c6cadb5cf9b951bd07085216d~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=02bea144&x-expires=1752847200&x-signature=6ed8xdJFSR1g4%2F7%2B8%2BxKpUbtEKk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 2, 'ftc': False, 'id': '7010381374843798530', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1647888719, 'nickname': 'Keble College Boat Club', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAAELOQcUWivqF2es6KRMBwHdE4VKuF9J13E0Ne94y5X0R1qbsG3mbby97Q8YNDoof', 'secret': False, 'signature': 'Big watts, good vibes 🚣\u200d♂️🚣\u200d♀️\nKeble College Boat Club, Oxford', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'keblecollegebc', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '20250716222624C15D9AFF1249E61F6E47', 'now': 1752675984000}",{'impr_id': '20250716222624C15D9AFF1249E61F6E47'},"{'desc': '@ithacaclubswim 214 Followers, 29 Following, 5768 Likes - Watch awesome short videos created by Ithaca College Club Swim Team', 'title': 'Ithaca College Club Swim Team on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 214, 'followingCount': 29, 'friendCount': 25, 'heart': 5768, 'heartCount': 5768, 'videoCount': 73}, 'statsV2': {'diggCount': '0', 'followerCount': '214', 'followingCount': '29', 'friendCount': '25', 'heart': '5768', 'heartCount': '5768', 'videoCount': '73'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7348212577526579243~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=d07f7da2&x-expires=1752847200&x-signature=%2B9wN%2FFMe9TbkOL8tB2f1OsEo5J8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7348212577526579243~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=66f73922&x-expires=1752847200&x-signature=qHnP1JC%2BXvrI%2BvnjuPAhb3FRENc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7348212577526579243~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=031ef10a&x-expires=1752847200&x-signature=00GP0RW1jvwi2jcAnGeimKiNcfE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7192070979026322474', 'isADVirtual': False, 'isEmbedBanned': False, 'nickNameModifyTime': 1674534669, 'nickname': 'Ithaca College Club Swim Team', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAOjzm224VviU03RfWK9gPgUvwS4LFmiDzJ-GqqnfxOT7jvSUl_L7296I433pqatxR', 'secret': False, 'signature': 'The official TikTok account of the IC Narwhals! 🦄🐋\nFollow our Instagram!', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'ithacaclubswim', 'verified': False}}"
"{'fatal_item_ids': [], 'logid': '202507162226248E23EF3FF46D651F2237', 'now': 1752675985000}",{'impr_id': '202507162226248E23EF3FF46D651F2237'},"{'desc': '@campusorganizationfc522 2 Followers, 0 Following, 0 Likes - Watch awesome short videos created by campusorganizationfc522', 'title': 'campusorganizationfc522 on TikTok'}",0,0,,"{'stats': {'diggCount': 0, 'followerCount': 2, 'followingCount': 0, 'friendCount': 0, 'heart': 0, 'heartCount': 0, 'videoCount': 0}, 'statsV2': {'diggCount': '0', 'followerCount': '2', 'followingCount': '0', 'friendCount': '0', 'heart': '0', 'heartCount': '0', 'videoCount': '0'}, 'user': {'UserStoryStatus': 0, 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=df59f22e&x-expires=1752847200&x-signature=rKUqPDwaOC4Se4anlSZlevn9FoM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f344a0bd&x-expires=1752847200&x-signature=f4oI%2FLhqjm9CFn1Ne0%2BQ7nEfJXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpeg?dr=14579&refresh_token=893484b3&x-expires=1752847200&x-signature=od2%2F9DmvzEUyr9m4vE9scja3nxw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my', 'canExpPlaylist': True, 'commentSetting': 0, 'commerceUserInfo': {'commerceUser': False}, 'downloadSetting': 0, 'duetSetting': 0, 'followingVisibility': 1, 'ftc': False, 'id': '7022582210221868037', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'campusorganizationfc522', 'openFavorite': False, 'privateAccount': False, 'profileEmbedPermission': 1, 'profileTab': {'showPlayListTab': False}, 'relation': 0, 'secUid': 'MS4wLjABAAAAuVAUmx-OjE2tIliZsxMGFlCiRWUbfNYkqVT1--VEJ1PwebwD6OaB6lW5zPM7CCdu', 'secret': False, 'signature': '', 'stitchSetting': 0, 'ttSeller': False, 'uniqueId': 'campusorganizationfc522', 'verified': False}}"
